SCHEDULE.aid  AIRCRAFTS.aid  AIRCRAFTS.aname  
3161	3161	211	
3164	3164	389	
3181	3181	80	
3197	3197	108	
3199	3199	107	
3220	3220	365	
3223	3223	443	
3232	3232	493	
3236	3236	219	
3238	3238	245	
3241	3241	307	
3246	3246	0	
3250	3250	360	
3251	3251	97	
3258	3258	137	
3264	3264	339	
3283	3283	23	
3287	3287	79	
3288	3288	167	
3289	3289	490	
3294	3294	485	
3297	3297	80	
3300	3300	38	
3304	3304	82	
3320	3320	444	
3340	3340	276	
3346	3346	62	
3349	3349	112	
3352	3352	254	
3356	3356	461	
3359	3359	412	
3368	3368	174	
3384	3384	473	
3405	3405	429	
3408	3408	337	
3409	3409	58	
3417	3417	81	
3437	3437	0	
3452	3452	316	
3486	3486	42	
3487	3487	79	
3531	3531	166	
3553	3553	263	
3554	3554	299	
3558	3558	219	
3573	3573	169	
3598	3598	93	
3603	3603	143	
3645	3645	395	
3646	3646	404	
3650	3650	496	
3679	3679	387	
3689	3689	114	
3695	3695	494	
3709	3709	213	
3713	3713	53	
3714	3714	283	
3732	3732	341	
3734	3734	106	
3739	3739	184	
3768	3768	269	
3778	3778	71	
3784	3784	486	
3806	3806	316	
3810	3810	207	
3830	3830	146	
3839	3839	94	
3849	3849	170	
3870	3870	182	
3875	3875	19	
3882	3882	391	
3887	3887	373	
3901	3901	146	
3908	3908	23	
3913	3913	423	
3918	3918	257	
3928	3928	330	
3938	3938	155	
3940	3940	413	
3956	3956	477	
3960	3960	288	
3969	3969	65	
3982	3982	225	
3990	3990	194	
3995	3995	360	
4007	4007	144	
4015	4015	142	
4020	4020	337	
4060	4060	3	
4077	4077	432	
4083	4083	132	
4089	4089	461	
4097	4097	153	
4098	4098	56	
4114	4114	450	
4129	4129	11	
4141	4141	26	
4148	4148	497	
4149	4149	432	
4150	4150	168	
4162	4162	452	
4175	4175	81	
4176	4176	101	
4184	4184	269	
4199	4199	251	
4215	4215	421	
4220	4220	88	
4226	4226	101	
4234	4234	150	
4236	4236	234	
4273	4273	315	
4275	4275	185	
4277	4277	429	
4284	4284	361	
4301	4301	498	
4306	4306	8	
4330	4330	471	
4347	4347	81	
4350	4350	314	
4355	4355	147	
4361	4361	348	
4365	4365	70	
4394	4394	131	
4405	4405	333	
4428	4428	326	
4437	4437	418	
4438	4438	119	
4439	4439	64	
4456	4456	185	
4459	4459	371	
4465	4465	487	
4473	4473	2	
4479	4479	297	
4484	4484	102	
4485	4485	28	
4506	4506	148	
4514	4514	149	
4533	4533	479	
4535	4535	442	
4549	4549	172	
4552	4552	43	
4558	4558	157	
4569	4569	288	
4581	4581	347	
4588	4588	155	
4589	4589	87	
4594	4594	282	
4604	4604	81	
4611	4611	161	
4616	4616	386	
4617	4617	481	
4639	4639	478	
4642	4642	367	
4659	4659	221	
4667	4667	262	
4673	4673	262	
4678	4678	321	
4684	4684	346	
4690	4690	100	
4692	4692	158	
4703	4703	397	
4723	4723	126	
4748	4748	36	
4751	4751	216	
4767	4767	104	
4781	4781	167	
4786	4786	35	
4790	4790	477	
4797	4797	242	
4807	4807	397	
4808	4808	103	
4823	4823	435	
4824	4824	254	
4825	4825	413	
4833	4833	47	
4835	4835	241	
4837	4837	272	
4841	4841	424	
4844	4844	159	
4882	4882	354	
4885	4885	482	
4886	4886	294	
4891	4891	132	
4896	4896	289	
4917	4917	454	
4931	4931	338	
4933	4933	9	
4938	4938	49	
4939	4939	27	
4943	4943	445	
4948	4948	473	
4951	4951	308	
4956	4956	456	
4974	4974	13	
4978	4978	235	
4982	4982	369	
4984	4984	191	
4996	4996	83	
5004	5004	117	
5006	5006	353	
5013	5013	304	
5040	5040	303	
5045	5045	143	
5049	5049	424	
5057	5057	65	
5070	5070	495	
5100	5100	396	
5118	5118	497	
5124	5124	109	
5140	5140	97	
5141	5141	227	
5144	5144	162	
5148	5148	124	
5161	5161	379	
5162	5162	438	
5165	5165	259	
5181	5181	195	
5186	5186	202	
5191	5191	413	
5193	5193	69	
5201	5201	196	
5205	5205	184	
5208	5208	315	
5213	5213	190	
5217	5217	340	
5221	5221	338	
5235	5235	367	
5248	5248	396	
5277	5277	83	
5279	5279	12	
5287	5287	185	
5290	5290	31	
5303	5303	211	
5309	5309	468	
5316	5316	413	
5327	5327	494	
5333	5333	396	
5343	5343	463	
5345	5345	225	
5348	5348	248	
5351	5351	56	
5358	5358	273	
5385	5385	269	
5393	5393	105	
5403	5403	449	
5410	5410	24	
5418	5418	463	
5420	5420	305	
5429	5429	387	
5435	5435	176	
5436	5436	214	
5439	5439	254	
5447	5447	270	
5471	5471	378	
5488	5488	283	
5505	5505	247	
5514	5514	208	
5537	5537	488	
5542	5542	484	
5544	5544	312	
5571	5571	260	
5584	5584	340	
5606	5606	473	
5620	5620	167	
5624	5624	209	
5645	5645	99	
5655	5655	134	
5659	5659	119	
5679	5679	275	
5682	5682	353	
5683	5683	217	
5702	5702	66	
5714	5714	488	
5733	5733	155	
5739	5739	452	
5749	5749	177	
5762	5762	299	
5764	5764	269	
5767	5767	340	
5770	5770	353	
5772	5772	467	
5783	5783	139	
5795	5795	445	
5810	5810	1	
5812	5812	392	
5814	5814	277	
5832	5832	112	
5833	5833	124	
5843	5843	64	
5846	5846	159	
5857	5857	106	
5864	5864	318	
5867	5867	50	
5888	5888	435	
5894	5894	450	
5898	5898	109	
5902	5902	54	
5938	5938	477	
5940	5940	97	
5944	5944	246	
5955	5955	301	
5961	5961	354	
5982	5982	249	
5984	5984	331	
5992	5992	75	
6000	6000	95	
6005	6005	351	
6013	6013	410	
6019	6019	430	
6030	6030	477	
6048	6048	479	
6056	6056	149	
6059	6059	372	
6073	6073	432	
6080	6080	400	
6083	6083	403	
6089	6089	150	
6093	6093	435	
6100	6100	113	
6102	6102	367	
6106	6106	366	
6108	6108	343	
6120	6120	255	
6121	6121	79	
6123	6123	229	
6126	6126	27	
6128	6128	161	
6148	6148	286	
6149	6149	341	
6160	6160	296	
6161	6161	147	
6165	6165	357	
6172	6172	485	
6186	6186	482	
6191	6191	308	
6193	6193	75	
6202	6202	24	
6203	6203	77	
6218	6218	431	
6226	6226	71	
6231	6231	351	
6239	6239	89	
6257	6257	261	
6266	6266	315	
6275	6275	486	
6292	6292	439	
6295	6295	239	
6299	6299	26	
6310	6310	186	
6328	6328	476	
6330	6330	265	
6341	6341	76	
6347	6347	483	
6378	6378	115	
6379	6379	99	
6389	6389	227	
6399	6399	268	
6436	6436	449	
6450	6450	135	
6461	6461	375	
6462	6462	118	
6478	6478	230	
6485	6485	25	
6487	6487	377	
6502	6502	278	
6506	6506	347	
6514	6514	97	
6542	6542	178	
6547	6547	292	
6560	6560	108	
6567	6567	120	
6579	6579	152	
6595	6595	338	
6609	6609	425	
6616	6616	110	
6621	6621	30	
6629	6629	359	
6632	6632	99	
6647	6647	463	
6652	6652	492	
6672	6672	157	
6678	6678	198	
6703	6703	498	
6705	6705	468	
6710	6710	196	
6726	6726	213	
6740	6740	123	
6746	6746	90	
6754	6754	117	
6791	6791	287	
6793	6793	449	
6794	6794	26	
6795	6795	380	
6810	6810	429	
6818	6818	44	
6837	6837	479	
6843	6843	244	
6850	6850	228	
6858	6858	338	
6872	6872	57	
6875	6875	6	
6876	6876	28	
6890	6890	34	
6898	6898	380	
6900	6900	74	
6928	6928	146	
6938	6938	161	
6970	6970	318	
6972	6972	330	
6974	6974	104	
6975	6975	221	
6984	6984	146	
6994	6994	240	
6995	6995	130	
6998	6998	481	
7021	7021	366	
7030	7030	139	
7038	7038	54	
7044	7044	491	
7054	7054	318	
7058	7058	258	
7062	7062	391	
7069	7069	465	
7073	7073	157	
7076	7076	194	
7081	7081	359	
7082	7082	182	
7092	7092	177	
7110	7110	102	
7119	7119	151	
7155	7155	325	
7172	7172	162	
7173	7173	474	
7174	7174	429	
7192	7192	345	
7219	7219	404	
7222	7222	351	
7223	7223	164	
7224	7224	181	
7231	7231	129	
7265	7265	58	
7277	7277	412	
7285	7285	65	
7323	7323	427	
7339	7339	419	
7353	7353	461	
7362	7362	136	
7363	7363	290	
7375	7375	326	
7376	7376	20	
7383	7383	34	
7393	7393	305	
7404	7404	168	
7408	7408	63	
7410	7410	353	
7411	7411	186	
7417	7417	442	
7421	7421	303	
7455	7455	63	
7468	7468	416	
7476	7476	481	
7487	7487	211	
7488	7488	18	
7498	7498	458	
7508	7508	218	
7530	7530	437	
7537	7537	361	
7538	7538	86	
7541	7541	227	
7557	7557	114	
7562	7562	393	
7563	7563	46	
7569	7569	148	
7570	7570	277	
7600	7600	431	
7603	7603	359	
7612	7612	269	
7634	7634	293	
7635	7635	348	
7638	7638	309	
7659	7659	59	
7675	7675	15	
7682	7682	327	
7703	7703	30	
7704	7704	194	
7712	7712	326	
7731	7731	105	
7747	7747	359	
7753	7753	290	
7754	7754	149	
7760	7760	198	
7779	7779	138	
7792	7792	362	
7798	7798	96	
7799	7799	337	
7800	7800	113	
7803	7803	271	
7810	7810	115	
7811	7811	20	
7815	7815	272	
7826	7826	324	
7831	7831	269	
7835	7835	443	
7843	7843	148	
7859	7859	499	
7861	7861	83	
7865	7865	197	
7873	7873	16	
7881	7881	9	
7896	7896	431	
7899	7899	208	
7927	7927	329	
7938	7938	290	
7953	7953	351	
7962	7962	339	
7970	7970	117	
7986	7986	360	
7995	7995	469	
7998	7998	429	
8009	8009	293	
8017	8017	39	
8045	8045	72	
8047	8047	440	
8050	8050	64	
8061	8061	34	
8127	8127	441	
8130	8130	395	
8132	8132	96	
8134	8134	205	
8141	8141	255	
8142	8142	13	
8146	8146	355	
8148	8148	86	
8153	8153	131	
8184	8184	50	
8211	8211	400	
8225	8225	289	
8251	8251	122	
8252	8252	452	
8253	8253	162	
8272	8272	75	
8275	8275	20	
8276	8276	13	
8307	8307	186	
8327	8327	432	
8347	8347	253	
8363	8363	431	
8367	8367	464	
8379	8379	312	
8383	8383	235	
8385	8385	63	
8391	8391	121	
8392	8392	216	
8394	8394	152	
8396	8396	417	
8400	8400	67	
8402	8402	458	
8404	8404	237	
8434	8434	190	
8461	8461	274	
8468	8468	164	
8472	8472	397	
8481	8481	120	
8483	8483	156	
8493	8493	250	
8502	8502	256	
8519	8519	71	
8549	8549	487	
8551	8551	481	
8556	8556	270	
8561	8561	207	
8567	8567	214	
8579	8579	131	
8582	8582	28	
8588	8588	16	
8593	8593	416	
8602	8602	474	
8608	8608	144	
8661	8661	158	
8664	8664	306	
8684	8684	7	
8704	8704	381	
8738	8738	224	
8740	8740	191	
8742	8742	214	
8759	8759	357	
8765	8765	449	
8775	8775	218	
8776	8776	321	
8784	8784	183	
8788	8788	292	
8795	8795	240	
8820	8820	354	
8827	8827	145	
8833	8833	255	
8834	8834	165	
8854	8854	320	
8875	8875	105	
8882	8882	453	
8909	8909	471	
8961	8961	252	
8978	8978	50	
8981	8981	348	
8999	8999	99	
9002	9002	251	
9050	9050	485	
9064	9064	117	
9076	9076	343	
9078	9078	453	
9082	9082	38	
9083	9083	219	
9084	9084	135	
9112	9112	180	
9121	9121	330	
9135	9135	23	
9139	9139	424	
9154	9154	45	
9175	9175	80	
9183	9183	444	
9188	9188	5	
9189	9189	135	
9192	9192	334	
9210	9210	309	
9215	9215	17	
9218	9218	389	
9245	9245	3	
9268	9268	95	
9271	9271	68	
9281	9281	125	
9287	9287	373	
9288	9288	279	
9290	9290	358	
9303	9303	371	
9309	9309	375	
9313	9313	199	
9351	9351	113	
9380	9380	318	
9395	9395	54	
9410	9410	175	
9426	9426	63	
9437	9437	293	
9449	9449	137	
9467	9467	494	
9469	9469	267	
9488	9488	161	
9495	9495	88	
9499	9499	168	
9515	9515	82	
9523	9523	454	
9529	9529	471	
9532	9532	280	
9540	9540	22	
9557	9557	248	
9559	9559	202	
9561	9561	158	
9570	9570	294	
9580	9580	331	
9581	9581	349	
9586	9586	320	
9589	9589	454	
9590	9590	100	
9614	9614	33	
9619	9619	213	
9620	9620	190	
9622	9622	180	
9629	9629	168	
9642	9642	128	
9646	9646	183	
9647	9647	354	
9649	9649	344	
9654	9654	143	
9657	9657	121	
9659	9659	335	
9667	9667	499	
9706	9706	397	
9718	9718	148	
9720	9720	391	
9740	9740	124	
9744	9744	326	
9746	9746	57	
9759	9759	410	
9764	9764	80	
9772	9772	16	
9786	9786	108	
9799	9799	87	
9802	9802	431	
9810	9810	90	
9816	9816	496	
9879	9879	240	
9880	9880	262	
9884	9884	323	
9896	9896	477	
9902	9902	84	
9920	9920	439	
9921	9921	221	
9929	9929	345	
9940	9940	354	
9941	9941	455	
9948	9948	310	
9955	9955	354	
9958	9958	353	
9978	9978	396	
9998	9998	27	
10003	10003	193	
10009	10009	2	
10033	10033	347	
10090	10090	497	
10114	10114	319	
10127	10127	38	
10128	10128	144	
10135	10135	0	
10166	10166	347	
10170	10170	376	
10177	10177	41	
10180	10180	4	
10187	10187	207	
10188	10188	71	
10201	10201	303	
10203	10203	304	
10210	10210	98	
10232	10232	144	
10236	10236	12	
10242	10242	220	
10244	10244	170	
10260	10260	391	
10262	10262	10	
10277	10277	289	
10278	10278	111	
10286	10286	36	
10345	10345	473	
10346	10346	416	
10398	10398	203	
10404	10404	191	
10428	10428	239	
10453	10453	204	
10469	10469	71	
10470	10470	59	
10479	10479	296	
10514	10514	277	
10517	10517	251	
10528	10528	120	
10530	10530	169	
10531	10531	463	
10539	10539	43	
10560	10560	40	
10568	10568	395	
10588	10588	203	
10594	10594	109	
10595	10595	439	
10604	10604	130	
10611	10611	315	
10641	10641	6	
10656	10656	147	
10661	10661	291	
10670	10670	295	
10683	10683	356	
10692	10692	261	
10710	10710	243	
10731	10731	103	
10734	10734	308	
10743	10743	304	
10751	10751	441	
10754	10754	42	
10774	10774	437	
10788	10788	345	
10795	10795	198	
10808	10808	124	
10818	10818	351	
10837	10837	125	
10839	10839	297	
10853	10853	100	
10877	10877	163	
10882	10882	416	
10892	10892	385	
10893	10893	443	
10937	10937	26	
10959	10959	255	
10960	10960	213	
10961	10961	220	
10970	10970	436	
10972	10972	143	
10975	10975	460	
10976	10976	88	
10978	10978	344	
10980	10980	452	
10990	10990	467	
11007	11007	250	
11014	11014	390	
11021	11021	25	
11027	11027	215	
11033	11033	197	
11034	11034	235	
11041	11041	319	
11042	11042	364	
11045	11045	220	
11053	11053	265	
11063	11063	255	
11069	11069	176	
11072	11072	36	
11074	11074	264	
11086	11086	112	
11092	11092	360	
11106	11106	61	
11120	11120	65	
11136	11136	447	
11141	11141	232	
11143	11143	7	
11158	11158	495	
11177	11177	212	
11181	11181	65	
11183	11183	444	
11186	11186	301	
11210	11210	416	
11220	11220	23	
11232	11232	318	
11234	11234	396	
11254	11254	117	
11258	11258	265	
11260	11260	255	
11284	11284	260	
11286	11286	137	
11308	11308	335	
11333	11333	191	
11348	11348	29	
11349	11349	427	
11357	11357	335	
11385	11385	303	
11397	11397	157	
11398	11398	79	
11404	11404	249	
11424	11424	373	
11429	11429	189	
11452	11452	280	
11457	11457	436	
11476	11476	167	
11485	11485	336	
11502	11502	164	
11540	11540	354	
11548	11548	259	
11558	11558	66	
11561	11561	199	
11579	11579	377	
11594	11594	14	
11598	11598	19	
11599	11599	30	
11613	11613	36	
11618	11618	459	
11623	11623	267	
11636	11636	466	
11640	11640	232	
11641	11641	72	
11647	11647	471	
11671	11671	291	
11678	11678	64	
11681	11681	293	
11683	11683	356	
11684	11684	474	
11690	11690	368	
11693	11693	180	
11697	11697	427	
11713	11713	365	
11716	11716	319	
11721	11721	222	
11742	11742	31	
11764	11764	495	
11765	11765	471	
11786	11786	357	
11791	11791	406	
11796	11796	112	
11801	11801	40	
11817	11817	454	
11819	11819	329	
11824	11824	285	
11844	11844	170	
11847	11847	450	
11854	11854	447	
11861	11861	455	
11866	11866	55	
11869	11869	418	
11883	11883	383	
11885	11885	68	
11888	11888	100	
11890	11890	372	
11905	11905	78	
11908	11908	497	
11910	11910	91	
11911	11911	407	
11930	11930	157	
11931	11931	186	
11942	11942	344	
11968	11968	464	
11977	11977	427	
11979	11979	287	
11983	11983	478	
11990	11990	443	
11998	11998	41	
12002	12002	243	
12023	12023	262	
12029	12029	465	
12038	12038	84	
12058	12058	157	
12064	12064	211	
12093	12093	119	
12103	12103	482	
12106	12106	250	
12123	12123	346	
12131	12131	13	
12146	12146	253	
12151	12151	435	
12160	12160	290	
12224	12224	497	
12264	12264	414	
12265	12265	311	
12278	12278	99	
12292	12292	243	
12302	12302	381	
12307	12307	241	
12319	12319	74	
12322	12322	224	
12335	12335	203	
12338	12338	401	
12339	12339	88	
12370	12370	162	
12376	12376	388	
12382	12382	378	
12384	12384	332	
12395	12395	330	
12411	12411	88	
12423	12423	268	
12424	12424	257	
12428	12428	426	
12448	12448	281	
12461	12461	295	
12471	12471	190	
12477	12477	104	
12487	12487	75	
12489	12489	231	
12513	12513	67	
12534	12534	356	
12535	12535	64	
12551	12551	222	
12554	12554	292	
12597	12597	406	
12611	12611	316	
12619	12619	36	
12624	12624	202	
12626	12626	480	
12630	12630	204	
12634	12634	88	
12651	12651	0	
12652	12652	86	
12658	12658	189	
12660	12660	367	
12665	12665	240	
12691	12691	150	
12698	12698	68	
12701	12701	283	
12720	12720	495	
12730	12730	122	
12732	12732	78	
12740	12740	456	
12742	12742	257	
12764	12764	422	
12768	12768	378	
12775	12775	210	
12804	12804	6	
12809	12809	271	
12816	12816	443	
12829	12829	291	
12830	12830	61	
12851	12851	394	
12861	12861	488	
12863	12863	275	
12884	12884	53	
12914	12914	229	
12920	12920	338	
12925	12925	63	
12939	12939	349	
12940	12940	470	
12948	12948	53	
12952	12952	226	
12968	12968	446	
12970	12970	217	
12980	12980	441	
12988	12988	339	
12991	12991	36	
12998	12998	386	
13008	13008	51	
13022	13022	99	
13023	13023	375	
13044	13044	370	
13046	13046	455	
13053	13053	179	
13060	13060	161	
13061	13061	5	
13064	13064	176	
13072	13072	428	
13081	13081	370	
13084	13084	28	
13088	13088	395	
13101	13101	128	
13113	13113	57	
13114	13114	72	
13147	13147	492	
13148	13148	273	
13150	13150	249	
13153	13153	332	
13168	13168	179	
13174	13174	78	
13177	13177	269	
13183	13183	46	
13207	13207	255	
13240	13240	116	
13243	13243	193	
13252	13252	65	
13259	13259	230	
13262	13262	455	
13264	13264	49	
13269	13269	371	
13284	13284	238	
13309	13309	69	
13312	13312	245	
13314	13314	367	
13322	13322	247	
13324	13324	62	
13339	13339	266	
13344	13344	377	
13355	13355	52	
13362	13362	181	
13370	13370	32	
13377	13377	219	
13407	13407	374	
13409	13409	144	
13441	13441	41	
13455	13455	351	
13456	13456	146	
13484	13484	283	
13500	13500	159	
13513	13513	29	
13529	13529	132	
13531	13531	413	
13535	13535	158	
13553	13553	286	
13564	13564	203	
13565	13565	186	
13574	13574	467	
13578	13578	349	
13580	13580	160	
13583	13583	425	
13584	13584	28	
13593	13593	233	
13615	13615	302	
13641	13641	458	
13661	13661	152	
13664	13664	25	
13666	13666	90	
13670	13670	132	
13687	13687	268	
13690	13690	433	
13703	13703	241	
13757	13757	401	
13765	13765	453	
13767	13767	103	
13771	13771	444	
13784	13784	364	
13795	13795	307	
13796	13796	359	
13802	13802	43	
13814	13814	319	
13816	13816	429	
13817	13817	432	
13824	13824	231	
13838	13838	218	
13860	13860	47	
13881	13881	373	
13905	13905	215	
13906	13906	419	
13911	13911	33	
13926	13926	491	
13933	13933	73	
13936	13936	399	
13968	13968	8	
13978	13978	3	
13993	13993	76	
13994	13994	235	
13995	13995	432	
14004	14004	2	
14011	14011	187	
14012	14012	19	
14016	14016	13	
14022	14022	469	
14027	14027	158	
14056	14056	195	
14063	14063	162	
14069	14069	462	
14081	14081	281	
14106	14106	248	
14107	14107	368	
14116	14116	119	
14120	14120	405	
14144	14144	147	
14145	14145	332	
14154	14154	362	
14159	14159	380	
14164	14164	118	
14170	14170	222	
14174	14174	134	
14178	14178	70	
14198	14198	45	
14212	14212	56	
14215	14215	215	
14225	14225	465	
14227	14227	293	
14234	14234	152	
14236	14236	37	
14274	14274	254	
14283	14283	494	
14285	14285	458	
14287	14287	33	
14291	14291	408	
14324	14324	252	
14327	14327	117	
14346	14346	426	
14347	14347	496	
14352	14352	202	
14358	14358	252	
14359	14359	78	
14361	14361	236	
14379	14379	430	
14384	14384	287	
14401	14401	462	
14422	14422	286	
14427	14427	189	
14433	14433	39	
14438	14438	104	
14446	14446	294	
14453	14453	395	
14457	14457	421	
14459	14459	20	
14470	14470	117	
14481	14481	53	
14485	14485	212	
14490	14490	435	
14499	14499	478	
14503	14503	280	
14514	14514	248	
14540	14540	429	
14544	14544	74	
14558	14558	129	
14577	14577	375	
14585	14585	417	
14587	14587	78	
14591	14591	121	
14618	14618	154	
14621	14621	150	
14662	14662	155	
14677	14677	241	
14678	14678	95	
14704	14704	451	
14707	14707	246	
14712	14712	131	
14728	14728	435	
14745	14745	246	
14753	14753	33	
14764	14764	202	
14768	14768	396	
14787	14787	396	
14802	14802	347	
14809	14809	30	
14815	14815	297	
14836	14836	212	
14864	14864	55	
14867	14867	235	
14869	14869	491	
14894	14894	468	
14902	14902	468	
14905	14905	382	
14915	14915	368	
14922	14922	274	
14936	14936	367	
14945	14945	496	
14954	14954	349	
14960	14960	38	
14965	14965	346	
14978	14978	349	
14981	14981	408	
14988	14988	452	
14991	14991	174	
14995	14995	441	
15006	15006	345	
15016	15016	327	
15051	15051	166	
15055	15055	485	
15058	15058	190	
15068	15068	483	
15074	15074	400	
15076	15076	110	
15077	15077	496	
15087	15087	227	
15089	15089	444	
15113	15113	315	
15116	15116	137	
15118	15118	458	
15129	15129	405	
15130	15130	337	
15148	15148	467	
15150	15150	88	
15151	15151	172	
15184	15184	483	
15186	15186	142	
15190	15190	7	
15194	15194	67	
15206	15206	413	
15211	15211	305	
15212	15212	47	
15215	15215	409	
15218	15218	495	
15247	15247	238	
15248	15248	60	
15251	15251	62	
15255	15255	322	
15281	15281	439	
15295	15295	54	
15310	15310	461	
15312	15312	152	
15318	15318	177	
15333	15333	378	
15334	15334	487	
15338	15338	441	
15346	15346	59	
15347	15347	470	
15352	15352	420	
15366	15366	143	
15381	15381	167	
15385	15385	22	
15390	15390	300	
15398	15398	450	
15402	15402	105	
15418	15418	378	
15434	15434	223	
15457	15457	249	
15472	15472	225	
15473	15473	411	
15481	15481	163	
15486	15486	454	
15502	15502	316	
15525	15525	31	
15528	15528	29	
15546	15546	61	
15562	15562	93	
