SCHEDULE.flno  SCHEDULE.aid  AIRCRAFTS.aname  
26124	2060	139	
26801	5340	11	
28536	9444	451	
6464	4438	314	
4122	19253	153	
9918	8567	16	
30756	5053	17	
27123	18113	37	
40246	2070	390	
26109	11816	107	
48170	19212	226	
1846	16516	245	
24823	4658	376	
46432	18032	419	
31333	12255	43	
5361	14479	399	
30019	3844	475	
49372	13344	160	
29024	7615	118	
773	10306	405	
743	12421	126	
8880	345	483	
26859	15577	342	
4269	19781	170	
39019	4855	307	
48199	3435	394	
13137	6019	257	
39979	18319	498	
36838	9762	356	
43543	2022	236	
28739	16416	412	
36962	1821	247	
29868	15936	130	
23111	12177	448	
11482	2663	194	
29217	9277	260	
6454	3470	51	
10492	835	1	
6906	316	91	
7978	3200	55	
33978	17468	324	
39515	10867	244	
26704	12828	422	
49775	9149	383	
18085	15582	164	
42371	12826	114	
22874	19420	21	
31086	180	164	
7144	7203	309	
42429	2296	83	
3512	15482	71	
11853	5126	195	
20265	4059	474	
30197	3286	294	
20435	13135	202	
47325	14957	396	
18649	7712	372	
35986	9132	256	
33047	12405	158	
19330	9726	242	
15475	13903	282	
16674	1184	88	
5837	15958	291	
19962	12219	30	
328	17876	204	
6318	3497	346	
30686	782	80	
40348	15655	263	
31721	8928	209	
26540	18323	253	
41773	13829	95	
46480	3855	360	
3713	10648	304	
34204	13872	484	
32056	1757	212	
42686	7979	15	
6044	5526	258	
46189	19137	344	
48980	14601	449	
19315	11738	334	
38721	11404	263	
20985	8520	266	
32003	17699	99	
39748	15623	319	
8831	7323	199	
40341	2700	130	
11513	15015	242	
41512	18475	386	
10548	11014	246	
22050	19591	449	
16227	12937	5	
41004	8518	192	
23564	11873	350	
22538	7792	408	
14524	7273	340	
15318	660	445	
10491	8678	79	
27766	19240	210	
20905	12238	86	
25209	18188	97	
25268	4003	439	
47941	4437	188	
26228	11934	57	
6322	7363	106	
45260	4252	258	
27201	8663	332	
49248	9472	231	
47914	4910	277	
30883	11592	80	
15834	3979	405	
46575	4209	243	
17519	14830	252	
5709	1626	381	
49684	282	90	
25289	18539	288	
28186	19328	96	
47361	12964	44	
22241	4838	462	
9265	403	156	
24286	10967	417	
29639	15947	339	
28655	6950	169	
25728	17591	142	
27522	6405	356	
42100	12632	149	
45217	12673	302	
44677	4384	499	
39361	1260	267	
30627	4816	260	
21314	4476	389	
712	19633	4	
15975	10827	379	
34754	18296	365	
26322	8499	428	
31915	2540	97	
31641	18198	78	
49264	2258	152	
25955	7007	413	
15820	7904	272	
45107	17694	301	
38342	17736	73	
41499	11823	479	
30285	8959	277	
31318	13018	29	
9389	5677	318	
32418	11263	104	
1335	9526	104	
9353	6384	171	
45344	4706	324	
10571	9067	153	
37822	11662	419	
3427	1477	260	
15098	12245	179	
19643	9946	382	
28992	9340	394	
24551	14575	337	
7993	11522	473	
1077	6071	450	
14779	4138	420	
26595	15703	429	
49701	12097	345	
33255	1617	287	
20653	15279	253	
22512	18477	387	
30550	15393	244	
12744	45	467	
19891	5766	434	
46856	7019	73	
16234	7266	264	
46776	12310	169	
8653	19286	303	
40545	6151	155	
18000	12007	22	
41604	6790	388	
35405	693	250	
44380	16266	465	
12311	14780	34	
7570	3746	48	
16618	5160	259	
22931	11740	39	
12389	7235	220	
11983	12313	146	
42995	12624	29	
38837	3734	141	
1377	12191	247	
46395	5250	79	
41906	12824	2	
14926	5133	208	
35747	18781	256	
35556	19227	280	
4392	10803	396	
37806	1003	311	
23405	5264	282	
49982	7045	401	
3466	108	385	
8576	2228	389	
15773	13854	396	
4338	13690	249	
27366	19102	466	
22857	5982	361	
3528	9638	421	
7313	16329	346	
41141	9880	352	
10034	8953	418	
25724	7003	117	
16777	17652	241	
18052	13538	209	
43867	12572	337	
15258	4084	460	
6183	1531	256	
42463	5269	343	
3030	11840	238	
47780	9290	212	
5415	6345	270	
17712	3371	0	
6267	4375	21	
11428	10569	349	
47789	9415	220	
41904	10806	431	
42659	260	39	
7068	11516	322	
47688	18733	271	
41817	9159	341	
30233	11041	427	
863	18947	50	
38587	10899	293	
7135	14841	424	
22000	1028	188	
40548	1873	397	
49120	18046	492	
1138	12222	189	
10035	947	382	
132	7216	319	
27743	8874	144	
37629	14994	242	
472	8450	299	
30979	7184	296	
25883	10949	373	
27629	3348	394	
29949	2075	445	
11275	15505	111	
19243	4931	467	
4680	6890	389	
13777	9642	239	
5853	18537	244	
37428	9355	113	
47997	38	336	
45114	7281	225	
30700	12479	23	
42671	16034	81	
37058	15828	450	
8453	18619	286	
16274	19595	449	
1270	2760	82	
31220	4604	377	
15080	19067	308	
27131	12586	397	
7705	17642	441	
20127	2651	173	
91	17027	178	
26728	16773	186	
33791	2728	257	
42645	8189	383	
18720	8514	261	
3660	11163	342	
334	7227	307	
32386	3060	131	
31597	14457	231	
7112	8632	279	
25531	1704	277	
19229	17660	24	
25202	2097	146	
44168	18328	224	
24079	9744	124	
9920	7886	69	
40003	10796	172	
8367	17302	124	
41582	11339	395	
10242	2799	314	
29138	15900	302	
33981	6882	44	
1410	9150	129	
49868	11418	436	
46411	1269	278	
29230	13143	91	
17859	4713	361	
32097	10852	10	
1820	15909	23	
29200	14821	303	
44806	3762	323	
31939	133	199	
9573	3526	239	
47157	4058	245	
43352	15079	86	
40951	14888	314	
25976	8093	427	
19098	15427	48	
13586	10463	265	
34779	15477	48	
22263	256	271	
43974	6750	111	
35093	1710	29	
42799	3166	156	
1524	7256	181	
40263	13840	278	
44958	2240	70	
2547	16058	38	
45602	3127	428	
11424	15713	226	
38197	5346	296	
36104	11146	311	
36983	7960	463	
25432	12742	6	
42986	14553	478	
27566	5819	375	
27127	17067	199	
18965	17520	394	
6284	592	347	
49830	12839	309	
8065	9518	269	
34172	6655	249	
37021	17462	115	
4676	8659	249	
45160	13097	262	
27676	9286	37	
1113	12205	113	
2281	15835	149	
12858	4578	485	
12183	646	222	
21540	13288	341	
6619	17301	429	
26528	6800	250	
47567	18164	485	
20242	930	167	
19667	16142	69	
38685	4860	194	
41413	19223	8	
27207	11491	249	
30629	3635	357	
9179	11458	296	
10933	140	473	
24087	17602	142	
17556	12543	174	
47563	18394	40	
4877	9824	397	
29684	17912	213	
40731	14572	462	
28116	1396	41	
22621	12206	145	
23123	4505	164	
48253	1954	422	
35827	1430	161	
4104	5679	111	
36122	17528	58	
44049	3846	120	
47273	15037	357	
17393	3154	60	
40460	18716	283	
7760	3874	195	
44767	16664	436	
15031	15436	352	
40453	3532	299	
9621	6270	238	
30956	5796	428	
8201	7559	127	
46504	5591	419	
30020	13227	430	
29668	4796	421	
30081	5595	251	
37332	2596	242	
5806	2729	313	
40232	10290	309	
26955	1880	318	
35485	15155	408	
49760	2790	150	
39690	615	493	
19688	9680	409	
15065	8937	429	
11234	19349	357	
590	8673	65	
3151	5370	184	
6522	4102	63	
15928	1727	127	
25190	6597	365	
40506	3440	70	
40782	17924	391	
12500	3126	191	
4886	15805	137	
49777	2378	63	
24142	604	479	
28183	13004	475	
2324	11499	87	
4326	4633	406	
8731	10587	55	
46220	7006	312	
37901	1137	71	
31393	16761	250	
15484	6266	291	
48923	5835	341	
29459	12189	15	
49884	18463	19	
39017	9763	461	
37543	8018	428	
18326	9694	4	
23441	834	95	
40864	1986	244	
35888	9441	418	
28066	10578	476	
17491	15917	481	
46141	12974	128	
18849	7585	428	
20861	915	83	
5230	5717	2	
43357	2836	52	
43338	6230	199	
19592	1451	244	
40409	6028	303	
16859	1949	465	
65	17987	14	
3296	12008	494	
45761	1828	171	
5700	14699	312	
4689	7349	301	
7642	10181	232	
27754	10897	474	
13119	14897	333	
7424	4446	475	
38165	11741	236	
40763	2630	156	
21244	6576	81	
11384	6320	270	
29697	2622	94	
45033	7527	159	
31299	18834	94	
45871	7405	340	
9906	6538	447	
3214	19200	306	
26428	19840	69	
41135	18112	150	
5499	6446	53	
47305	7524	296	
31414	2828	5	
17830	5351	302	
11894	283	293	
10137	17687	74	
9821	9764	258	
9266	15499	416	
28452	7319	240	
3786	7130	198	
32869	12918	294	
16543	10475	444	
6858	15500	137	
40406	7075	118	
22090	7120	81	
43381	10561	456	
39436	7809	219	
28584	3810	394	
29471	9661	103	
16107	8462	89	
11238	2186	197	
22679	1861	496	
19036	16270	186	
16568	14737	315	
32722	2724	210	
2633	4705	476	
16035	2741	208	
4004	3501	206	
17939	13775	30	
49733	14525	434	
35805	12802	75	
38128	6455	91	
38618	5574	354	
24768	7600	284	
23031	7597	191	
31924	19157	418	
14381	10144	468	
24353	8642	225	
21819	15188	190	
36600	5769	77	
26669	11897	49	
26438	17441	74	
40872	9547	137	
28258	445	208	
27609	4289	106	
22113	16958	424	
10075	9672	400	
5535	12513	341	
12160	7127	385	
26329	19348	4	
18740	12415	284	
12199	18816	489	
7260	4842	344	
46115	19331	173	
17545	14814	32	
41003	11204	468	
38221	9681	23	
27115	8595	49	
47381	270	212	
15340	16779	498	
27203	18675	499	
2598	19477	361	
45647	1788	261	
40939	15793	406	
19445	4276	300	
32244	10497	499	
35948	16041	451	
14429	16996	304	
22788	7669	467	
36970	14257	357	
3314	10556	290	
37114	17855	65	
20107	10832	103	
29500	1526	438	
30361	4420	196	
6203	13060	317	
41027	2485	421	
4440	17103	112	
37183	7138	74	
4361	10623	41	
34876	3299	216	
27880	3522	192	
19012	1488	358	
35666	9283	91	
49022	12875	56	
18470	10583	235	
31297	15945	50	
12708	1199	304	
28684	3132	303	
6543	861	89	
36305	7573	79	
39893	13891	112	
9300	17950	378	
11173	14028	174	
35076	2984	197	
46014	14609	32	
20172	10971	370	
45455	6301	480	
19489	13692	239	
37651	6481	348	
169	2091	124	
405	3168	304	
43510	13065	35	
44445	8002	402	
42649	5244	98	
37916	14174	313	
7546	19760	47	
15738	11308	75	
23934	4542	279	
17066	11640	78	
8486	19244	20	
6940	18672	2	
33874	3801	341	
347	7728	284	
14493	16538	278	
31946	12117	221	
24803	6520	310	
7057	10377	428	
6373	1762	371	
30852	2851	164	
21136	3527	21	
47502	13591	15	
44469	19273	108	
34066	9822	286	
651	12373	89	
15887	11052	391	
45655	377	113	
33794	12846	117	
23741	7182	119	
34859	7691	220	
48912	18554	145	
24037	12029	129	
12823	3656	469	
15779	8276	453	
14715	19421	496	
2153	2467	429	
9942	6742	16	
47759	6627	248	
17885	1881	237	
27494	16687	297	
41854	15795	275	
34103	15722	323	
23354	9203	51	
47412	19334	44	
4413	11342	358	
46437	4255	281	
33354	4651	139	
27689	18490	331	
1601	17742	117	
47180	1656	160	
2914	11423	54	
43691	18404	339	
25047	3242	320	
10468	9878	219	
11445	14696	183	
15197	4323	55	
12232	19324	370	
21197	4459	489	
20092	12672	479	
33842	7071	332	
5685	9581	323	
45058	2377	363	
42127	19138	38	
41468	18205	323	
46052	398	491	
22368	9720	13	
38249	9593	345	
9644	9040	291	
26390	15055	328	
2346	966	490	
43093	13133	417	
5062	5512	346	
35586	5969	265	
12635	3243	65	
596	18629	54	
25274	11446	198	
1500	16694	414	
2066	4525	272	
5681	8623	41	
24685	5141	117	
29291	4330	208	
41235	3039	34	
41222	3474	399	
25016	6382	483	
25983	6202	472	
5085	13995	429	
14492	16310	301	
44535	3504	475	
13978	7226	35	
41096	8764	258	
8535	12453	123	
26612	5560	401	
41288	15751	69	
34067	3611	17	
8871	16811	482	
17355	19034	342	
23837	15507	32	
38878	16300	30	
33652	14356	10	
8238	5767	358	
49491	2405	463	
8240	9255	220	
32744	8525	459	
1810	8614	346	
31470	19038	42	
14382	19082	455	
21716	12048	153	
1215	482	499	
24069	14831	466	
5079	11581	475	
51	294	454	
26887	4570	308	
17549	5281	415	
26895	18567	138	
41201	4898	375	
8746	16712	182	
20009	15938	229	
25254	9019	330	
48138	15826	220	
23971	14517	339	
38801	14597	13	
31783	15597	82	
19222	7140	268	
28729	13684	438	
41684	7806	355	
42055	10262	364	
376	3091	360	
24088	13317	76	
18963	10986	72	
15517	12993	206	
35649	9529	203	
18287	19461	51	
33199	18634	308	
675	8274	10	
16616	16382	349	
12116	13959	209	
21770	11948	95	
59	2307	456	
28738	8371	447	
47950	1151	53	
41	14560	218	
29694	13577	290	
427	5908	168	
8069	6714	145	
2301	17290	432	
29991	2185	271	
13273	15816	409	
2203	16361	139	
10192	18746	307	
41829	4108	305	
35248	14114	411	
2016	19759	40	
8131	4234	72	
38491	10978	311	
43865	127	455	
47654	16850	442	
43899	10850	296	
38346	5500	198	
8857	2967	62	
7645	17630	140	
24335	368	171	
24501	7896	204	
11102	5493	67	
49171	15747	342	
9971	4942	102	
31556	13072	137	
25046	15701	27	
41700	2857	36	
38164	8665	462	
27106	18295	452	
21037	12663	358	
45285	18941	96	
15140	11434	121	
5114	1342	355	
4734	9803	217	
27157	17318	7	
42285	6802	420	
25984	19650	31	
10069	3804	453	
33303	7356	391	
4772	13880	102	
29462	17430	474	
23127	5829	63	
40833	5932	302	
46404	4521	162	
4405	16453	102	
9006	822	366	
35507	179	280	
19656	16098	82	
4950	8913	51	
27404	4379	198	
28109	6557	458	
1632	4268	166	
15428	8635	341	
16126	17155	472	
15163	10387	203	
22233	18869	229	
34014	5963	473	
2835	2891	278	
36517	1369	79	
17455	14123	379	
6656	9563	407	
17609	10643	278	
36850	10861	181	
47934	10918	54	
16435	1187	456	
34046	3686	313	
43697	7679	204	
42656	110	366	
12139	19397	42	
26365	6508	248	
10223	13232	63	
9080	16688	175	
7278	8166	475	
7098	17204	381	
11398	5208	309	
4461	13874	82	
44192	13446	393	
12418	16696	91	
19345	12328	20	
39644	4822	150	
5466	9117	367	
11075	5515	329	
21831	8239	398	
43513	5243	267	
7975	14550	225	
31489	9363	99	
28205	5870	214	
15082	10751	98	
13784	9738	122	
20321	3463	399	
24789	6811	126	
25515	11462	44	
9020	10694	433	
11978	17588	367	
32535	6305	19	
47690	7198	87	
47827	15237	380	
9494	6786	334	
6210	4041	56	
44974	5705	439	
13589	1934	268	
29501	18864	435	
14581	9450	3	
40683	13984	164	
15447	2527	452	
19872	17500	438	
27306	10655	410	
23670	9330	123	
41110	15244	293	
41277	8559	307	
42135	3733	230	
24338	17542	245	
39878	7514	114	
40013	17298	251	
46287	9270	453	
31656	6108	90	
39630	9465	183	
12280	9800	219	
40727	13036	63	
24677	14949	168	
30054	8569	453	
13556	2259	366	
16125	14418	455	
24951	13887	75	
14029	1457	79	
34459	3640	1	
46769	10214	460	
33740	16051	489	
13861	15266	390	
32405	12309	184	
2058	9205	303	
42391	12336	19	
14641	6180	332	
36406	11376	278	
16927	9263	418	
22077	14907	271	
29640	10726	221	
19319	11688	407	
30786	13220	233	
37484	12410	325	
10248	586	239	
45924	463	400	
9654	19205	141	
38975	16068	135	
38093	13469	45	
35327	17544	7	
17052	19027	370	
704	16401	329	
25007	16055	295	
21301	7142	53	
20608	10374	359	
6291	13161	97	
16047	352	88	
39190	7770	341	
49758	9278	401	
4592	3627	120	
35317	4025	36	
41779	2538	237	
23216	8332	193	
1638	3192	306	
46826	6444	158	
4518	5661	63	
12448	407	142	
6420	5300	149	
16960	18240	492	
24820	6618	415	
3718	3716	276	
35902	18443	247	
34281	12940	59	
3902	18605	77	
28	2693	325	
14197	17231	89	
15034	6211	209	
48065	14498	218	
46930	15375	200	
10153	17345	415	
9611	2132	111	
848	9395	312	
46325	2359	345	
23176	9451	11	
13634	17706	482	
8716	14370	223	
4365	5748	246	
21476	4564	25	
18092	3033	319	
45036	3584	68	
35821	5115	380	
39066	2563	181	
553	5146	102	
22149	2592	359	
13151	14162	237	
38379	6042	228	
5402	6285	92	
8363	1945	370	
6585	14252	342	
10876	8721	53	
14057	10849	407	
34286	18838	469	
49697	8035	10	
28332	17369	237	
8771	2587	33	
26039	14961	68	
6602	7601	450	
32480	14972	309	
30978	2826	308	
41670	15994	317	
3591	11395	230	
36186	1987	419	
4576	7321	202	
21538	7725	453	
16020	9633	16	
48265	16306	179	
15120	4999	183	
36255	9315	33	
2076	19100	217	
42611	1907	106	
8136	1225	236	
11050	10305	55	
29347	11135	136	
11008	16271	399	
4516	3587	119	
36025	9586	223	
32125	10636	370	
18832	12316	138	
7587	14396	284	
47333	3061	2	
48435	15008	222	
684	9002	25	
29744	13997	254	
42432	11545	499	
22531	19080	385	
14464	14401	97	
2276	10775	423	
28456	226	62	
25636	11375	464	
9704	12420	384	
24934	9544	358	
5452	4667	215	
23583	11028	131	
1665	9174	291	
14120	4052	21	
28043	12921	220	
38875	16110	209	
13139	1513	210	
46585	2425	243	
724	1121	193	
38156	2154	47	
10883	12582	234	
29937	7466	284	
18405	3794	214	
14590	19728	215	
17005	18300	411	
47434	8317	199	
20936	3462	444	
42347	17371	451	
4828	8275	449	
31613	12223	149	
7277	1345	174	
21483	13146	214	
18597	488	325	
9101	17354	455	
40764	14389	366	
49732	13734	3	
16521	18155	118	
6771	5645	75	
656	12897	337	
16089	15116	218	
11663	19848	176	
42208	12070	195	
5519	1734	321	
29158	7701	326	
37874	16795	444	
27250	16700	193	
21387	11629	290	
31066	2793	110	
12001	10822	104	
16717	3871	325	
21050	13354	14	
32813	7837	195	
30432	16825	296	
9653	18195	474	
6755	12314	55	
48511	865	482	
22180	16432	315	
24525	11425	420	
4344	16293	437	
34028	9734	138	
24063	995	466	
20763	18474	277	
9992	17775	88	
9597	16131	47	
38025	7189	58	
3198	14170	347	
42858	3250	310	
12332	11566	56	
46565	15933	110	
37189	10471	339	
46732	13540	253	
20980	8287	455	
49627	12707	271	
3374	9535	203	
8220	17058	3	
5318	884	25	
35169	2480	66	
28827	15332	198	
8786	12006	207	
27525	9323	263	
964	3373	106	
12014	8020	466	
11552	15739	353	
34036	4840	34	
10700	8148	37	
12175	15115	280	
15385	14439	12	
22830	13081	45	
47079	3086	270	
15424	6276	344	
16457	6466	492	
6668	3419	334	
28955	4647	117	
19803	19457	258	
16805	1743	251	
8732	7180	421	
36402	10231	260	
37982	4642	411	
7650	384	409	
45254	14857	484	
41044	15658	271	
48375	7643	384	
38566	11845	384	
43971	9949	36	
26121	12390	297	
13294	5907	328	
9973	8779	220	
24684	15625	303	
32596	14092	155	
13536	7249	487	
3433	466	119	
9566	18970	131	
27298	10641	68	
7771	17024	192	
5007	17566	57	
36552	18314	382	
44889	15179	106	
34109	5095	113	
34445	9430	354	
35917	19818	70	
23146	12518	170	
8846	7707	155	
22456	6201	68	
33866	8320	242	
44069	1364	103	
23815	5841	208	
20461	13543	346	
1421	18647	449	
11374	1311	240	
41677	4607	17	
15754	8996	359	
23705	8819	64	
34018	236	303	
20267	10209	56	
23062	19893	240	
29683	5299	250	
27748	8580	75	
13272	4867	28	
9930	10204	440	
34377	17390	259	
4387	14227	3	
32811	2304	173	
14475	9937	115	
47839	5872	173	
30354	5579	97	
14017	4056	286	
40736	9606	375	
26208	10189	484	
44329	17230	109	
27633	7719	24	
41350	13817	461	
41862	10721	349	
11529	16744	18	
20275	18009	32	
11197	13562	299	
15260	14333	488	
1978	6777	442	
19717	5207	69	
1705	8726	492	
4800	12645	469	
17413	17962	450	
27819	7399	192	
26120	13752	251	
4885	14571	376	
44536	5247	176	
33359	10911	117	
34794	1123	389	
47497	2659	90	
1440	13392	74	
12318	9659	181	
16101	16049	201	
44634	12239	298	
40746	5868	273	
23855	13857	94	
748	8555	172	
17010	1090	344	
35004	4443	440	
30712	3578	15	
3025	15167	425	
28240	3047	429	
10461	12685	116	
28409	17429	380	
46227	16957	28	
8385	6396	204	
38798	5030	374	
41605	10289	145	
26936	3240	261	
5999	39	243	
11201	19435	178	
47092	11306	327	
2923	12988	225	
4848	13989	489	
9311	8649	202	
35668	19175	446	
40698	7762	260	
24733	7541	424	
14279	19649	182	
203	11577	21	
46694	12777	171	
322	2236	455	
2559	9388	292	
42382	4843	327	
3050	14936	101	
41475	11200	414	
43218	8590	309	
12106	12040	384	
47073	783	210	
34356	5739	10	
16733	13710	75	
624	4617	15	
40538	10950	463	
29863	12574	305	
1539	15498	406	
35793	5222	52	
15554	2610	28	
29240	16052	228	
39054	2959	191	
25300	12842	32	
23858	18909	336	
25783	8428	279	
40151	7158	138	
25956	3213	385	
8671	8176	250	
8032	7398	342	
253	14674	109	
32766	16677	31	
33609	17085	388	
35242	18494	289	
23114	19519	42	
13271	9054	386	
3722	13188	19	
17234	12357	387	
36790	9746	186	
49152	18166	264	
5954	15889	358	
8769	536	67	
23556	8502	484	
16734	1210	75	
9513	2002	227	
17563	6670	439	
16557	5294	374	
32778	14916	196	
412	6162	139	
35587	11387	109	
15193	6587	457	
18819	19973	69	
40157	16206	394	
3236	3759	17	
35874	6078	201	
26000	16609	80	
12498	3084	421	
2096	13631	431	
31873	7279	39	
32935	10215	245	
10735	2821	24	
37888	17407	133	
35781	8702	54	
41936	19896	20	
28219	11839	484	
11725	2617	306	
48484	6504	80	
13788	3000	39	
41929	3940	318	
35618	14459	304	
29587	7207	320	
2350	5445	75	
37731	2953	186	
11219	17747	431	
39056	17873	366	
13720	3100	339	
13353	3961	397	
22764	3929	388	
37577	15555	383	
22844	4093	50	
3644	15849	455	
48961	6767	331	
17255	319	164	
28690	15586	355	
48502	12287	282	
35323	10720	178	
7903	11722	478	
9069	8995	252	
24173	11318	373	
41754	16193	400	
7509	16468	479	
17245	15242	386	
35130	16262	294	
237	5777	362	
23957	19127	325	
37929	18709	79	
46122	360	342	
8286	16072	52	
1027	16470	210	
44392	6746	473	
22089	18468	124	
24764	5022	475	
34548	5213	419	
44939	10188	433	
5843	13130	322	
36911	17206	490	
44408	6496	69	
10817	17014	280	
31484	5749	38	
14935	16097	450	
6541	1887	472	
12343	13917	437	
14974	17454	285	
38061	17342	57	
11783	8125	377	
37179	1476	129	
12114	16624	21	
35258	4042	324	
30812	16596	495	
48042	8693	42	
26802	5411	96	
26201	8064	426	
27114	5965	405	
2174	5542	477	
36370	5040	295	
4963	279	442	
24003	10362	437	
1402	19851	380	
10070	5043	357	
3323	10459	426	
6594	3182	364	
49980	3487	174	
20123	13712	166	
